gnd_id,gnd_name,min_duration
LK-5224010,Periyaneelavanai  Muslim Section,0.175555556
LK-5221035,Pandiruppu 01B,0.175555556
LK-5221120,Kalmunai  01E,0.175555556
LK-5221010,Periyaneelavanai  01A,0.175555556
LK-2203080,Ralalerotawewa,0.175555556
LK-5224030,Maruthamunai 04,0.175555556
LK-5224035,Maruthamunai 05,0.175555556
LK-5224040,Maruthamunai 06,0.175555556
LK-5224055,Natpiddimunai (M.P ) 01,0.175555556
LK-5224115,Kalmunaikudi 09,0.175555556
LK-5224015,Maruthamunai 01,0.175555556
LK-5224070,Islamabad & kalmunai Town,0.175555556
LK-5224075,Kalmunai Muslim Section,0.175555556
LK-5224080,Kalmunaikudi 01,0.175555556
LK-5224090,Kalmunaikudi 02,0.175555556
LK-5224085,Kalmunaikudi 03,0.175555556
LK-5224095,Kalmunaikudi 04,0.175555556
LK-5224100,Kalmunaikudi 05,0.175555556
LK-5224105,Kalmunaikudi 06,0.175555556
LK-5224120,Kalmunaikudi 07,0.175555556
LK-5224020,Maruthamunai 02,0.175555556
LK-5224110,Kalmunaikudi 08,0.175555556
LK-5221045,Pandiruppu 01A,0.175555556
LK-5224125,Kalmunaikudi 10,0.175555556
LK-5224130,Kalmunaikudi 11,0.175555556
LK-5224025,Maruthamunai 03,0.175555556
LK-5224135,Kalmunaikudi 12,0.175555556
LK-5224140,Kalmunaikudi 13,0.175555556
LK-5224145,Kalmunaikudi 14,0.175555556
LK-5224045,Natpiddimunai (M.P ) 03,0.175555556
LK-5224065,Natpiddimunai (M.P ) 04,0.175555556
LK-5224060,Natpiddimunai (M.P ) 05,0.175555556
LK-5224005,Periyaneelavanai  Muslim Section,0.175555556
LK-5221110,Chenaikudiyiruppu 01,0.175555556
LK-5221115,Kalmunai  01C,0.175555556
LK-5221070,Kalmunai  01D,0.175555556
LK-5221025,Chenaikudiyiruppu 01A,0.175555556
LK-5221105,Chenaikudiyiruppu 01B,0.175555556
LK-5221085,Kalmunai  01,0.175555556
LK-5221080,Kalmunai  01A,0.175555556
LK-5221135,Kalmunai  02,0.175555556
LK-5221130,Kalmunai  02A,0.175555556
LK-5221125,Kalmunai  02B,0.175555556
LK-5221145,Kalmunai  03A,0.175555556
LK-5221100,Natpiddimunai (T.P ) 01,0.175555556
LK-5221050,Pandiruppu 02,0.175555556
LK-5221095,Natpiddimunai (T.P ) 02,0.175555556
LK-5221090,Natpiddimunai (T.P ) 03,0.175555556
LK-5221030,Pandiruppu 01,0.175555556
LK-5221065,Pandiruppu 02A,0.175555556
LK-5221055,Pandiruppu 02B,0.175555556
LK-5221060,Pandiruppu 02C,0.175555556
LK-5221015,Periyaneelavanai  01,0.175555556
LK-5224050,Natpiddimunai (M.P ) 02,0.175555556
LK-5221040,Pandiruppu 01C,0.175555556
LK-5221005,Periyaneelavanai  01B,0.175555556
LK-5221020,Periyaneelavanai  02,0.175555556
LK-5221140,Kalmunai  03,0.175555556
LK-5327095,Neithal Nagar,0.175277778
LK-9112030,Mapalana,0.175277778
LK-8124085,Unagolla,0.175277778
LK-4312030,Sooduventhapulavu,0.175277778
LK-7157045,Palugaswewa,0.175
LK-1230180,Meddegama North,0.175
LK-5112005,Sittandy 3,0.174722222
LK-9139050,Nambuluwa,0.174722222
LK-9112085,Malangama,0.174722222
LK-3306170,Saddhathissapura,0.174722222
LK-6163185,Ginihiriya,0.174722222
LK-3203115,Gorakawela,0.174722222
LK-2130225,Ampitiya South,0.174444444
LK-6224105,Siyabalagashena,0.174444444
LK-9106055,Endiriyanwala,0.174444444
LK-6221025,Kivula No. 1,0.174444444
LK-2206095,Rathmalkatuwa,0.174166667
LK-6127050,Galahitiyagama,0.174166667
LK-3209195,Rotumba West,0.174166667
LK-8218120,Kalagahakivula,0.174166667
LK-7218010,Katukeliyawa,0.173888889
LK-2124435,Meeriyagolla,0.173888889
LK-9133105,Weddagala East,0.173888889
LK-8106005,Orubendiwewa,0.173888889
LK-8218175,Bogahapelessa,0.173888889
LK-8130215,Malpotha,0.173888889
LK-9221185,Palle Kanugala,0.173888889
LK-1230130,Meddegama,0.173888889
LK-2142125,Panvilathenna,0.173611111
LK-2145265,Medagama Udagama,0.173611111
LK-9136010,Noragalla,0.173611111
LK-5103045,Panichchankerny,0.173333333
LK-6115020,Kumbukwewa,0.173333333
LK-9203185,Udugama,0.173333333
LK-9115240,Karadiyamulla,0.173333333
LK-1115315,Pagngnagula,0.173333333
LK-2315110,Kalaweldeniya,0.173055556
LK-7139030,Ambagahawewa,0.173055556
LK-4203245,Parappankandal,0.173055556
LK-9203295,Marukwathura,0.173055556
LK-2306265,Medagama,0.172777778
LK-7215055,Onegama,0.172777778
LK-6127040,Pohorawatta,0.172777778
LK-2121065,Kindigoda North,0.172777778
LK-3303040,Weeriyagama,0.172777778
LK-8112080,Hapathgamuwa,0.172777778
LK-9227130,Hakbellawaka,0.172777778
LK-6163175,Reddagoda,0.1725
LK-6163215,Nahalla,0.172222222
LK-6203080,Thalavila East,0.172222222
LK-9118205,Kumara Gama,0.172222222
LK-9118080,Neluyaya,0.172222222
LK-9139075,Gabbela,0.172222222
LK-9133160,Pothupitiya South,0.172222222
LK-8124145,Godegama,0.172222222
LK-4215100,Marichchukaddi,0.172222222
LK-7139035,Ehetuwagama,0.171944444
LK-3206045,Pussawela,0.171944444
LK-8215125,Thenagallanda,0.171944444
LK-2306120,Udakanda,0.171666667
LK-6163435,Medagama,0.171666667
LK-9118180,Massenna,0.171666667
LK-3121045,Koswatta,0.171666667
LK-4203015,Talaimannar Pier East,0.171666667
LK-2224095,Mahalakotuwa,0.171388889
LK-2206005,Siyambala Wewa,0.171388889
LK-2306380,Wegama,0.171388889
LK-5206080,Miriswatta,0.171388889
LK-9130060,Pallekada,0.171388889
LK-8103125,Wewgampaha,0.171388889
LK-5248130,Inspector Etham,0.171111111
LK-7218105,Heeratiya,0.171111111
LK-7209045,Munisirigama,0.171111111
LK-8118065,Nikebedda,0.171111111
LK-8130210,Kotakithula,0.171111111
LK-8209120,Elhena,0.171111111
LK-2121015,Thotillagas Ella,0.170833333
LK-5333030,Eachchilampattu,0.170833333
LK-7124005,Wahalkada D 2,0.170833333
LK-6221100,Baranankattuwa,0.170833333
LK-3118155,Opatha South,0.170833333
LK-8142025,Viharagala,0.170833333
LK-1115300,Elamalawala,0.170833333
LK-2315125,Jambuthenna,0.170833333
LK-2206040,Nagalawewa,0.170555556
LK-7127095,Getalawa,0.170555556
LK-7124040,Wagollakada,0.170555556
LK-1230410,Ranwala,0.170555556
LK-3203150,Pitabeddara,0.170555556
LK-8112055,Wewathenna,0.170555556
LK-1230620,Kimbulvilawatta,0.170555556
LK-2209015,Serudandapola,0.170277778
LK-5315025,Sampalthivu,0.170277778
LK-7203020,Rathmale,0.170277778
LK-3121065,Neluwa,0.170277778
LK-2315025,Ambagamuwa North,0.17
LK-2121025,Wewere,0.17
LK-8121065,Badulupitiya,0.17
LK-2121140,Pallewatta,0.169722222
LK-2230265,Uda Hapuvida,0.169722222
LK-2227005,Kumbukoya,0.169722222
LK-8109025,Polgaha Arawa,0.169722222
LK-8203025,Kanawegalla,0.169722222
LK-8215015,Batugammana,0.169722222
LK-2309095,Serupitiya,0.169444444
LK-7212120,Aralaganvila West,0.169444444
LK-2221020,Naguliyadda,0.169166667
LK-2306450,Madumana,0.169166667
LK-5203055,Ihalagama,0.169166667
LK-6163405,Akkara Panaha,0.169166667
LK-3309165,Viharamahadevipura,0.169166667
LK-8103155,Senanigama,0.169166667
LK-8221080,Andawelayaya,0.169166667
LK-2306455,Rahathungoda,0.168888889
LK-6127220,Nikawehera,0.168888889
LK-8106170,Ritigahaarawa,0.168888889
LK-9230125,Galabalana Kanda,0.168888889
LK-5318045,Mollipothana North,0.168611111
LK-6130100,Lenawa,0.168611111
LK-9145120,Badullegama,0.168611111
LK-3315190,Pallegama,0.168611111
LK-3309020,Joolpallama,0.168611111
LK-8121035,Damanwara,0.168611111
LK-9224130,Kiriporuwa,0.168611111
LK-8206045,Deliwa,0.168611111
LK-2142095,Wewathenna,0.168333333
LK-7121190,Ellawewa,0.168333333
LK-9145010,llukkumbura,0.168333333
LK-9106160,Nadukaradeniya,0.168333333
LK-8106065,Keselpotha South,0.168333333
LK-8127285,Dangamuwa,0.168333333
LK-2309080,Deliwela South,0.168055556
LK-2142155,Rajathalawa,0.168055556
LK-5315020,Eluppaikulam,0.168055556
LK-7203045,Siriketha,0.168055556
LK-6115015,Palu Uswewa,0.168055556
LK-8224110,Mahasenpura,0.168055556
LK-1230595,Degawatta,0.168055556
LK-9203140,Walalgoda,0.168055556
LK-1230200,Pallegama,0.168055556
LK-5112070,Vantharumoolai West,0.167777778
LK-7166170,Dembatagolle Gama,0.167777778
LK-8127315,Yahala Arawa,0.167777778
LK-8215105,Horombuwa,0.167777778
LK-2309220,Udamadura,0.1675
LK-5103070,Mankerny South,0.1675
LK-1230295,Watawala,0.1675
LK-2303280,Weerasekarapura,0.167222222
LK-7127005,Konwewa,0.167222222
LK-6163520,Pusselikanda,0.167222222
LK-9118105,Rajawaka,0.167222222
LK-5315055,Mankaiyoottu,0.166944444
LK-7127090,Aluth Divulwewa,0.166944444
LK-3209045,Beralapanathara North,0.166944444
LK-8121025,Andeniya,0.166944444
LK-4409060,Theravil,0.166944444
LK-7212195,Pimburattewa East,0.166666667
LK-9151025,Heneggegoda,0.166666667
LK-2148010,Perawatta East,0.166388889
LK-2206245,Embulambe,0.166388889
LK-5245005,Thambiluvil 2,0.166388889
LK-5324030,Maharoof Gramam,0.166388889
LK-7121185,Nelugollakada,0.166388889
LK-2130005,Mavilmada,0.166388889
LK-1115170,Hingurala,0.166388889
LK-5110050,Kiran East,0.166388889
LK-2303185,Godamaditta,0.166111111
LK-2130140,Malwatta,0.166111111
LK-6127390,Henawa,0.166111111
LK-2309405,Goradiyagolla,0.165833333
LK-7212180,Divuldamana,0.165833333
LK-6127355,Ihala Thelambiyawa,0.165833333
LK-3312070,Udaberagama,0.165833333
LK-3209210,Puwakgahahena,0.165833333
LK-2157010,Warakawa,0.165833333
LK-8127210,Unapana,0.165833333
LK-8209145,Pubbara,0.165833333
LK-2221060,Pussella,0.165555556
LK-7121165,Weligollewa,0.165555556
LK-6163510,Balagala,0.165555556
LK-3118135,Opatha West,0.165555556
LK-8124095,Dickwella,0.165555556
LK-8124165,Kandana,0.165555556
LK-4403050,Palayamurikandy,0.165555556
LK-9142125,Bambaragasthenna,0.165555556
LK-2212145,Koholanwala,0.165277778
LK-2227160,Nagolla,0.165277778
LK-5212260,Buddhangala,0.165277778
LK-7215200,Weera Pedesa,0.165277778
LK-9142160,Rakwana Town,0.165277778
LK-8115020,Boliyadda,0.165277778
LK-2227095,Aliyawala,0.165
LK-6130165,Godarathmale,0.165
LK-6127045,Moragollagama,0.165
LK-9118135,Balangoda Town,0.165
LK-8203090,Mallehewa,0.164722222
LK-2227175,Meewaobe,0.164444444
LK-2303030,Kadadora,0.164444444
LK-9118020,Bulathgama,0.164444444
LK-8206085,Ihawa,0.164444444
LK-2306375,Bulugahapitiya,0.164444444
LK-9221090,Kannattota,0.164444444
LK-2157140,Wewegama,0.164166667
LK-4209055,Madhu,0.164166667
LK-4203110,Emil Nagar,0.164166667
LK-9145150,Muttettupola,0.164166667
LK-3312025,Yahangala East,0.164166667
LK-3309035,Ellagala,0.164166667
LK-2157135,Mapakanda South,0.164166667
LK-8106115,Pethiyagoda,0.164166667
LK-4412035,Kathaliyarsamlankulam,0.164166667
LK-9203230,Godagandeniya,0.164166667
LK-2306065,Delgahapitiya,0.163888889
LK-2306015,Welikada,0.163888889
LK-5321055,Vendrasanpura Unit 15,0.163888889
LK-7139065,Mudithagama,0.163888889
LK-6127275,Maeliya North,0.163888889
LK-9148180,Thunkama,0.163888889
LK-8127215,Lunuwatta,0.163888889
LK-7127060,Himbutugollewa,0.163888889
LK-4312080,Cheddikulam,0.163611111
LK-8142075,Gampaha,0.163611111
LK-2130145,Bogambara,0.163333333
LK-7121135,Konwewa,0.163333333
LK-6127180,Galtenwewa,0.163333333
LK-7115090,Perimiyankulama,0.163333333
LK-2206030,Digampathaha,0.163055556
LK-2303115,Kotagepitiya South,0.163055556
LK-5327170,Mallikaithivu,0.163055556
LK-7115095,Katukeliyawa,0.163055556
LK-6127235,Rawa Ela,0.163055556
LK-9203440,Waragoda,0.163055556
LK-2206190,Yapagama,0.162777778
LK-6115065,Elagammillawa,0.162777778
LK-9142120,Niyangama,0.162777778
LK-3203035,Banagala West,0.162777778
LK-8124070,Mahawattagama,0.162777778
LK-6221005,Kivula No. 4-2,0.1625
LK-9148025,Thimbolketiya,0.1625
LK-9142025,Buluwana,0.1625
LK-9203115,Parape North,0.1625
LK-2203085,Moragolla,0.162222222
LK-7209030,Jayapura,0.162222222
LK-1230630,Udamapitigama South,0.162222222
LK-8106105,Nagadeepa,0.162222222
LK-8215100,Kumbukkana,0.162222222
LK-2151125,Kudamake,0.161944444
LK-6163445,Malbe,0.161944444
LK-9139010,Nugawela West,0.161944444
LK-9203410,Minwana,0.161944444
LK-8119090,Sooriyagoda,0.161944444
LK-2303225,Delunthalamada,0.161666667
LK-2309495,Mahapathana,0.161666667
LK-5327005,Sampoor West,0.161666667
LK-2121075,Kindigoda South,0.161666667
LK-8118190,Wewekele,0.161666667
LK-8103005,Rotalawela,0.161666667
LK-7212025,Medagama,0.161388889
LK-9112035,Kudawa,0.161388889
LK-2203095,Aluthwewa,0.161111111
LK-3203120,Siyambalagoda West,0.161111111
LK-4312075,Periyapuliyalankulam,0.161111111
LK-9115200,Mamalgaha,0.161111111
LK-7115160,Saliya Mawatha,0.160833333
LK-6127300,Morotta,0.160833333
LK-2124300,Doraliyadda South,0.160833333
LK-3209060,Kirilipana,0.160833333
LK-7209060,Hingurakdamana,0.160555556
LK-7215155,Kaduruwela West,0.160555556
LK-6163450,Mahawela,0.160555556
LK-6221125,Adigama,0.160555556
LK-3121080,Happitiya,0.160555556
LK-8106020,Keselpotha North,0.160555556
LK-1230635,Palugama West,0.160555556
LK-2206285,Lenadora North,0.160277778
LK-5248010,Sinna Ullai,0.160277778
LK-1230160,Udawela,0.160277778
LK-8203200,Medipitiya,0.160277778
LK-9224095,Kendawa,0.160277778
LK-8215020,Debeddekivula,0.160277778
LK-7218035,Madudamana,0.16
LK-6127095,Kiribamunegama,0.16
LK-3315125,Deniya,0.16
LK-8215055,Moneragala,0.16
LK-1115075,Thawalgoda,0.16
LK-2157065,Nawalapitiya West,0.159722222
LK-6127265,Welangolla,0.159722222
LK-9130085,Kolambewa,0.159722222
LK-2312355,Weverly,0.159444444
LK-7127155,Hurulu Jayapura,0.159444444
LK-9127055,Pallegedara,0.159444444
LK-3309155,Gotabhayapura,0.159444444
LK-8203170,Ethanawatta,0.159444444
LK-2151175,Ihalagama,0.159166667
LK-7127175,Ihala Galkulama,0.159166667
LK-5212160,Udagirigama West,0.159166667
LK-5112040,Kaluvankerny 2,0.159166667
LK-7215210,Polonnaruwa Town,0.159166667
LK-7206090,Ambagaswewa,0.159166667
LK-8119110,Mahadowa,0.159166667
LK-8206140,Polgahagama,0.159166667
LK-2130240,Thennakumbura,0.158888889
LK-6224015,Mellankulama,0.158888889
LK-2124210,Watapana,0.158888889
LK-3315005,Siyambalakote,0.158888889
LK-3306035,Padavigama,0.158888889
LK-3309070,Sandungama,0.158888889
LK-9221140,Amithirigala North,0.158888889
LK-7206020,Meegaswewa,0.158611111
LK-6127120,Kumbukulawa,0.158611111
LK-2121050,Udagaladebokka,0.158611111
LK-9203310,Kehelwathugoda,0.158611111
LK-1230175,Kiriwana,0.158611111
LK-2118095,Pallekanda,0.158333333
LK-2230165,Alakolamada,0.158333333
LK-2230175,Pitakanda,0.158333333
LK-6163145,Wewegedara,0.158333333
LK-9106180,Kithulpe,0.158333333
LK-4303090,Kanagarayankulam South,0.158333333
LK-3136120,Harannagala,0.158055556
LK-3136435,Gammeddegoda East,0.158055556
LK-3136415,Ganegoda,0.158055556
LK-2309075,Thennehenwala,0.158055556
LK-7157055,Habarana,0.158055556
LK-3136425,Palliyapitiya,0.158055556
LK-3136080,Akurala,0.158055556
LK-3136220,Nakanda,0.158055556
LK-3136150,Pereliya South,0.158055556
LK-3136455,Dolikanda,0.158055556
LK-3136070,Andurangoda,0.158055556
LK-3136400,Palanthriyagoda,0.158055556
LK-3136460,Boossa,0.158055556
LK-3136290,Gammaduwatta,0.158055556
LK-3136365,Devinigoda,0.158055556
LK-3136240,Pannamgoda,0.158055556
LK-3136140,Thelwatta,0.158055556
LK-3134030,Aluthwala,0.158055556
LK-3134075,Arachchikanda,0.158055556
LK-3134020,Banwelgodella,0.158055556
LK-3134065,Berathuduwa,0.158055556
LK-3134015,Dangaragaha Udumulla,0.158055556
LK-3134090,Dodamkahavila,0.158055556
LK-3134025,Eriyagahamulla,0.158055556
LK-3134055,Gonapeenuwala Central,0.158055556
LK-3134080,Gonapeenuwala East,0.158055556
LK-3134085,Gonapeenuwala West,0.158055556
LK-3134070,Hikkaduwa East,0.158055556
LK-3134095,Kaluwagaha Colony,0.158055556
LK-3134005,Karuwalabedda,0.158055556
LK-3134040,Kirindiela,0.158055556
LK-3134035,Mahagangoda,0.158055556
LK-3134010,Manampita,0.158055556
LK-3134045,Thilakagama,0.158055556
LK-3136275,Thiranagama,0.158055556
LK-3136190,Thotagamuwa,0.158055556
LK-3136180,Medagoda,0.158055556
LK-3136085,Akurala North,0.158055556
LK-3136090,Akurala South,0.158055556
LK-3136370,Bopagoda,0.158055556
LK-3136135,Daluwathumulla,0.158055556
LK-3136020,Deldoowa,0.158055556
LK-3136265,Delgahadoowa,0.158055556
LK-3136015,Dewagoda East,0.158055556
LK-3136010,Dewagoda West,0.158055556
LK-3136065,Dimbuldoowa,0.158055556
LK-3136350,Dodandoowa,0.158055556
LK-3136340,Dodandugoda,0.158055556
LK-3136035,Galagoda East,0.158055556
LK-3136040,Galagoda West,0.158055556
LK-3136075,Galdoowa,0.158055556
LK-3136430,Gammeddegoda,0.158055556
LK-3136440,Gammeddegoda-Rajgama,0.158055556
LK-3136130,Godagama North,0.158055556
LK-3136125,Godagama South,0.158055556
LK-3136305,Handaudumulla,0.158055556
LK-3136395,Hegoda,0.158055556
LK-3136295,Hennathota,0.158055556
LK-3136225,Hikkaduwa Central,0.158055556
LK-3136200,Hikkaduwa Nagarikaya,0.158055556
LK-3136215,Hikkaduwa West,0.158055556
LK-3136025,Idanthota,0.158055556
LK-3136330,Imbula,0.158055556
LK-3136485,Kadurupe,0.158055556
LK-3136105,Kahawa,0.158055556
LK-3136170,Kalupe,0.158055556
LK-3136375,Kandegoda,0.158055556
LK-3136450,Kapumulugoda,0.158055556
LK-3136360,Karawegoda,0.158055556
LK-3136335,Katudampe,0.158055556
LK-3136270,Katukoliha,0.158055556
LK-3136470,Kedala,0.158055556
LK-3136260,Kuda Wewala,0.158055556
LK-3136045,Kuleegoda East,0.158055556
LK-3136165,Malawenna,0.158055556
LK-3136315,Mawadavila,0.158055556
LK-3136145,Pereliya North,0.158055556
LK-3136390,Medawala,0.158055556
LK-3136235,Millagoda,0.158055556
LK-3136345,Modara Patuwatha,0.158055556
LK-3136230,Nalagasdeniya,0.158055556
LK-3136255,Narigama,0.158055556
LK-3136250,Narigama Wellabada,0.158055556
LK-3136445,Owakanda,0.158055556
LK-3136320,Panvila Pahalagoda,0.158055556
LK-3136285,Patuwatha,0.158055556
LK-3136300,Pinkanda,0.158055556
LK-3136380,Ranapanadeniya,0.158055556
LK-3136410,Rathna Udagama,0.158055556
LK-3136310,Thotavila,0.158055556
LK-3136325,Rejjipura,0.158055556
LK-3136465,Rupeewala,0.158055556
LK-3136155,Seenigama,0.158055556
LK-3136160,Seenigama East,0.158055556
LK-3136355,Uduhalpitiya,0.158055556
LK-3136175,Udumulla,0.158055556
LK-3136095,Uduwaragoda North,0.158055556
LK-3136100,Uduwaragoda South,0.158055556
LK-3136005,Urawatta,0.158055556
LK-3136055,Usmudulawa,0.158055556
LK-3136210,Wavulagoda East,0.158055556
LK-3136205,Wavulagoda West,0.158055556
LK-3136050,Wellabada,0.158055556
LK-3136280,Wellabada- Thiranagama,0.158055556
LK-3136195,Wellawatta,0.158055556
LK-3136060,Wenamulla,0.158055556
LK-3136110,Weragoda,0.158055556
LK-3136245,Wewala,0.158055556
LK-3121040,Mavita East,0.158055556
LK-3134050,Henagoda,0.158055556
LK-3134060,Woodland Watta,0.158055556
LK-3136475,Pitiwella South,0.158055556
LK-3136420,Rathgama Hegoda,0.158055556
LK-3315045,Rote,0.158055556
LK-3136030,Kuleegoda West,0.158055556
LK-3136480,Pitiwella North,0.158055556
LK-3136185,Werellana,0.158055556
LK-8112075,Dikkumbura,0.158055556
LK-8115070,Soranathota,0.158055556
LK-3136405,Maliduwa,0.158055556
LK-3136115,Delmar Colony,0.158055556
LK-3136385,Mahahegoda,0.158055556
LK-5330065,Lingapuram,0.157777778
LK-6130060,Neerammulla,0.157777778
LK-6127325,Madahapola,0.157777778
LK-9139005,Yainna,0.157777778
LK-9233030,Keerihena,0.157777778
LK-9221035,Lewangama North,0.157777778
LK-2206080,Nikawatawana,0.1575
LK-2303435,Halpola,0.1575
LK-9142005,Kotakethana,0.1575
LK-9133070,Kalawana East,0.1575
LK-3121015,Batuwangala West,0.1575
LK-8142100,Manthenna,0.1575
LK-2118010,Kumbukgolla,0.157222222
LK-2315300,Tillary,0.157222222
LK-2142090,Gampolawatta,0.157222222
LK-5251045,Shasthrawela,0.157222222
LK-4212020,Thomaspuri,0.157222222
LK-1115125,Aluth Ambalama,0.157222222
LK-2315030,Sellipigama,0.156944444
LK-2309585,Ragala,0.156944444
LK-5112125,Savukkady,0.156944444
LK-8106185,Kuruvithenna,0.156944444
LK-8127120,Koradekumbura,0.156944444
LK-7203090,Samagipura,0.156666667
LK-3121170,Pahala Millawa,0.156666667
LK-8112100,Godunna,0.156666667
LK-8127225,Busdulla,0.156666667
LK-8130045,Girambe,0.156666667
LK-2203020,Ibbankatuwa,0.156388889
LK-2230070,Weralugasthenna,0.156388889
LK-2203145,Palu Hombawa,0.156388889
LK-2309345,Yatiwella,0.156388889
LK-5209040,Mahaoya,0.156388889
LK-5206010,Palathuruwella,0.156388889
LK-7206100,Nagarapura,0.156388889
LK-8142105,Amilagama,0.156388889
LK-2306355,Pallewela,0.156111111
LK-2309390,Maha Uva,0.156111111
LK-9118165,Durakanda,0.156111111
LK-8121055,Ilukthenna,0.156111111
LK-2315005,Kalugala,0.156111111
LK-2124440,Bambaragahadeniya,0.155833333
LK-7127140,Janasirigama,0.155833333
LK-7121200,Kanadara - Rathmale,0.155833333
LK-2124380,Nithulemada,0.155833333
LK-9203360,Pattampitiya,0.155833333
LK-5324150,Soorangal,0.155555556
LK-7115035,Maningamuwa,0.155555556
LK-6127285,Makulpotha,0.155555556
LK-2124445,Meegahalanda,0.155555556
